Weight,Height,BMI,Gender,Age,BMI_to_Weight
0.5139547907279133,0.9738124164520146,-0.18215454704069797,1,-1.2155421814752134,-0.8921064784200077
-1.441225801232408,-1.1185352607572392,-0.8617943403216215,0,-0.4906848929167596,1.0295723492340614
-1.6129161859844725,-0.26051468285507273,-1.5050117299514008,0,0.23417239564169431,0.1327128963305204
-0.8735657888921835,0.4723651534989579,-1.1397046551639938,1,1.6114012439027567,-0.5079499741989512
-0.6010539986413916,-0.21161561896625447,-0.4982551061262057,0,-1.5779708257544405,0.08669140426637098
1.3803068736934614,0.16340074241157998,1.1888638759467078,0,0.16168666678584892,-0.25022706932607336
1.4981926796625984,0.43640489743604083,1.0750401399046998,1,-0.8531135371959866,-0.47881996450455605
1.0275109091645924,0.014253849242563956,0.9691566565863635,1,-0.41819916406091423,-0.11953816486180192
-1.0601830420918474,1.3861757891599449,-1.7029390723985756,1,1.6114012439027567,-1.179742579582466
-0.6148458332079807,0.5038939636448583,-0.9178611063020383,0,-0.055770519781687254,-0.5333084686318069
0.7820901974476563,0.3175807457918702,0.49776739322708946,0,-0.7081420794842958,-0.3809660361125836
-1.3342554159951652,0.28227857121943023,-1.4800135420489402,1,1.0315154130559936,-0.35141237604546705
0.13471103805778242,1.3420546550900216,-0.7081044689526295,1,-0.12825624863753265,-1.1500924769952139
-0.7247621980444222,-1.429190048276731,0.21273526475482615,0,-1.143056452619368,1.4015790953420284
-1.5320748395549402,-1.698657076872584,-0.6042733645591194,0,-0.7081420794842958,1.747928693041975
1.1132200958238807,-0.07940808723108063,1.1321005731749842,0,-0.7806278083401412,-0.03526454290417837
-1.0484482969840423,1.2629596611427856,-1.6446292800915017,1,1.1764868707676843,-1.096281505197759
0.1542666113887126,0.6026777774828199,-0.2731793380693365,1,0.4516295822092305,-0.611677215226928
-0.7430870022213875,0.21437269479702797,-0.8838784846646401,1,-1.3605136391869044,-0.29393047984866366
-1.7076173522804048,0.6251162066721001,-1.9663451116152133,1,-0.6356563506284504,-0.6292529027417031
0.5847544133624418,1.4255876010416546,-0.3873005619018453,1,-1.0705707237635227,-1.2060088865533733
-0.09017082553346946,0.5442031613442861,-0.46024114217955264,1,0.5966010399209213,-0.5654841125195541
-0.10148811093537569,-0.5704263831926927,0.26771849937457864,0,0.741572497632612,0.43644197394737694
1.4552796815046443,0.5062012698399867,0.9796464840462614,1,-1.7229422834661312,-0.5351575999935393
1.6548371472553285,1.2729823832457794,0.5834174002207145,1,-1.143056452619368,-1.1031475026198805
1.640186374931289,0.530494789162903,1.1294883549529873,1,-1.288027910331059,-0.5545724727645027
0.32106203438737846,0.16696013938420867,0.16622799700667057,1,1.1764868707676843,-0.25329455651813276
0.12845914770938355,1.4599355831072565,-0.774080740546767,1,0.016715209074158133,-1.2287335355832343
1.2766934082454817,0.32118570403423286,0.9608228029494281,0,1.3939440573352206,-0.3839714202142425
0.5927480600123664,0.4813215980738987,0.2054965087348059,0,-1.143056452619368,-0.5151708045819964
-1.3841764060879553,-2.4896423629138082,0.20337803420957978,0,-1.288027910331059,2.9127687057367626
-0.8528758287941159,0.5797675101193748,-1.173409046362126,1,-0.12825624863753265,-0.5936464121363072
0.24088410155935508,-0.08130884005620127,0.2631025366495209,0,-0.8531135371959866,-0.03353629647569448
1.1764980673193668,-0.15791842485943627,1.263107837076661,1,-0.20074197749337805,0.0367272025639836
0.6814516718349359,1.2758204058358875,-0.22196668980283518,1,-0.7806278083401412,-1.1050891672550918
0.1409944145757002,0.13307229628139755,0.01562787433681928,0,-0.3457134352050688,-0.22399392891603392
-1.2279270535580136,-1.6942440062957602,-0.21668193094562488,0,-0.055770519781687254,1.7420680571680587
-1.2916788661162055,-0.5887220212033374,-1.0001001824268463,0,-1.5779708257544405,0.4550486496036387
-1.0337491558627707,-1.6213353278586542,-0.02359466206378753,0,-0.7806278083401412,1.6461715813824938
0.32993538886139484,-1.3292240738210501,1.4102225238298656,0,0.9590296842001482,1.2788088846571648
-0.557111210126872,-1.9021967681662884,0.8327096604234139,0,-0.3457134352050688,2.025419186479848
1.0746155137397255,-0.41808545110612155,1.389785686208349,0,0.3066581244975397,0.28448394309988323
0.019631637615900494,1.3229979529268632,-0.7925055385748635,1,-1.4329993680427497,-1.1372052318871062
0.6034971033886593,-0.2680171716761618,0.7724281049777746,1,0.5966010399209213,0.13981838231870722
0.9184530113732594,1.334885966530188,-0.06254596739698426,1,0.8140582264884575,-1.145250343095074
0.706397637579638,0.36170637758915214,0.3947041870313599,1,1.466429786191066,-0.4175939122051256
1.318721702557166,1.677052027910349,0.049283412824702354,1,1.3939440573352206,-1.3688730288639777
1.5319336750772734,1.0533428533979539,0.6356289653939696,1,-1.6504565546102858,-0.9494634666374785
-0.3779283105489086,1.4714637224474811,-1.1872064350135128,1,1.6114012439027567,-1.2363259959145232
1.1172315567292224,1.4099086103266794,0.05326090824888102,1,1.5389155150469114,-1.1955841130364622
0.9656940892176321,-0.6446604322902437,1.4826531632606228,0,-0.41819916406091423,0.5124239465916657
-1.0539052993224356,0.8281903636085733,-1.4673223474418655,1,-1.2155421814752134,-0.784633334512508
-0.11537389392754704,0.054143441039236934,-0.1816134189779037,1,0.8865439553443029,-0.1549078561457418
0.31501741899523344,0.30323341120169517,0.06739979923661835,0,0.16168666678584892,-0.36898193609960045
0.3587758130249232,-0.25769479147217467,0.5134295195235223,1,1.2489725996235297,0.13004529703701975
0.5980597199843398,0.7823120071437455,0.01079439876847522,1,1.0315154130559936,-0.7501005665947136
1.542005954908512,1.640787827454332,0.2471180210985099,1,-0.055770519781687254,-1.3458791871484874
0.38578542912422953,0.0030226086604148413,0.34575878233585133,0,1.6114012439027567,-0.10952378232666558
-0.23187864892167218,-0.43872771777525227,0.03345273665282279,0,-1.143056452619368,0.3047681101989271
0.7596366895141833,0.3519291850930366,0.4516237557650127,0,-0.6356563506284504,-0.40950778600220916
0.13712789310715676,-0.7773424055499283,0.690672220004837,0,0.23417239564169431,0.6515052360712085
-0.1469376754841196,1.2918545781071766,-0.9136829628572201,1,-1.0705707237635227,-1.1160384228808582
1.0215584208007507,0.05312880551202533,0.9316579141763021,0,0.16168666678584892,-0.1540120010762338
0.7822871454663518,0.8776918873832591,0.11058388503726445,1,1.2489725996235297,-0.8215282816566207
-0.7809450962204583,-0.4035753059000192,-0.56609203175021,0,-0.7081420794842958,0.27028201192230505
0.10715143377373487,1.6642089536338904,-0.8929579722998203,1,0.5241153110650759,-1.3607483057350842
-0.9763794420066679,-0.28158601221741153,-0.840774068318928,0,0.8865439553443029,0.15269948822675292
-1.638456429128416,-0.21331624868468152,-1.552921563930867,0,-0.20074197749337805,0.08828356156254955
1.663748418915122,0.49611100009545644,1.1791193043290757,0,-0.27322770634922344,-0.5270643621993895
-1.4188651852787901,-2.4641266532517583,0.13054314087243185,0,1.3214583284793753,2.871313843285866
0.6012564621841425,-0.4397381729849084,0.911198015102555,0,0.5966010399209213,0.30576346824300443
0.4422615468899735,-0.5595327598635489,0.8424630842915818,0,-1.505485096898595,0.4254000381074961
-0.36551744031947636,1.3284948224500757,-1.11098783283408,1,0.23417239564169431,-1.1409275634793192
-0.28497028227262866,0.15979453583274014,-0.41277726557030825,1,-0.8531135371959866,-0.2471168317641119
-0.287736892664944,0.36844899647793383,-0.5398808235563382,1,-1.5779708257544405,-0.4231605085921456
-0.540200013492162,0.9147797763290109,-1.0596314620939566,1,1.1764868707676843,-0.8489257189736906
-0.49988582112447477,0.06992665829616836,-0.56720202618621,0,1.466429786191066,-0.16881789424743168
-0.6923203146915068,0.405154350483114,-0.9376201274757423,1,0.5241153110650759,-0.4533240032619992
0.6400632164278768,0.260612668529072,0.40490748184980097,0,0.3066581244975397,-0.33316339489219404
0.20713453801334256,0.763020010859147,-0.3227238477541336,1,1.104001141911839,-0.7354812072243296
-0.15091202464400055,-0.4336533244364323,0.11503151546314133,1,-1.288027910331059,0.2997729708010926
-1.1992791621103216,-2.3649452728668408,0.36371686522324165,0,0.23417239564169431,2.7128253093475356
0.060196618162602494,0.5349774255473299,-0.3174591408044896,1,-0.41819916406091423,-0.5581440460218908
1.6478543606919975,1.6594674866021086,0.3182890777346583,1,1.683886972758602,-1.3577436307645083
-1.5398648485815813,-0.05490759551464717,-1.526215218413581,0,1.6114012439027567,-0.05747685079832747
0.013157554094318128,1.5951347391565605,-0.9333941488189267,1,0.23417239564169431,-1.3166993638036957
-0.5851292887928384,1.2430361162190648,-1.252541248325052,1,0.16168666678584892,-1.0825919754525843
1.49572764310357,-0.07628013667514781,1.5109186410284077,0,-0.925599266051832,-0.03810703663285965
-0.7747960400644175,-1.003314410881028,-0.16490233207068458,0,-0.4906848929167596,0.8984867930926579
0.5954716137584908,-0.6195714094259905,1.0586671553796616,0,1.3939440573352206,0.4865994485657647
0.39358452746980116,0.4789988900565021,0.023710689989902264,1,-0.4906848929167596,-0.5132995138585229
1.5246644221955725,0.2580653887851026,1.2472015161938868,0,-0.7806278083401412,-0.33101226243380344
-0.15081973808612642,-0.1361131459365796,-0.09127589999522691,1,-0.27322770634922344,0.016606975092546886
-1.2452806774477927,-1.3814241753818752,-0.4597330410455945,0,0.4516295822092305,1.3425440836748008
1.0204086303977322,-0.10374320833894993,1.0598527989916446,1,-1.288027910331059,-0.013083217910299429
1.048805783483502,1.6496203479940985,-0.14599906749072997,1,-1.3605136391869044,-1.3514945873185547
1.1396472998359122,0.06155427540742976,1.0402572240991041,0,-0.7806278083401412,-0.16144511899210823
-1.1305241248651616,-0.22647119145518824,-1.0289799808165438,0,-1.3605136391869044,0.10061980429059882
1.165822042463741,-0.07507854701808164,1.1808817545416863,1,0.8865439553443029,-0.039198447423596586
-1.1887906839963696,-0.9876855619282204,-0.6500801567811745,0,-0.12825624863753265,0.8809799410876585
0.18115339223266144,1.5544884465965487,-0.7799638119783688,1,-0.055770519781687254,-1.290498987066637
-0.5208969394969217,-0.3529313756348437,-0.3267616263288234,0,-0.6356563506284504,0.22107615824646062
0.4600966483831587,-1.1409380221524554,1.3828771232564394,0,1.104001141911839,1.0554794489431856
-1.1269917283661692,0.46625548012147616,-1.3704374445110115,1,1.2489725996235297,-0.5030164003788749
1.2971979655738257,0.026334957462234753,1.2242341990218542,0,-0.6356563506284504,-0.1302829105774489
-0.149871399688405,0.46600562566217324,-0.46901623124210245,0,-1.3605136391869044,-0.5028145065106707
-1.3393919756191668,0.714546749701095,-1.6714001203072812,1,0.16168666678584892,-0.6984891413687022
0.3814696468678513,0.4255557557802707,0.04784147150672919,1,0.08920093793000353,-0.4699877910183333
1.1635138243205523,0.4935255638692459,0.7216056382720467,0,-0.925599266051832,-0.5249878482758653
-0.59582056294921,1.379841315184779,-1.3224661753450113,1,-1.0705707237635227,-1.1755017034425035
1.1329691643876445,-0.4331195537988944,1.4648294400511035,0,0.4516295822092305,0.29924786986530577
-1.200242556042885,0.6916103794849613,-1.53756213740719,1,0.8140582264884575,-0.6808550053578236
-1.0559578150421156,0.20483550750038898,-1.178256972619941,1,-0.12825624863753265,-0.2857898120912303
-0.6017310124610581,1.6661453600860716,-1.4496531313155372,1,-0.563170621772605,-1.3619746098249808
0.5162785752517677,0.30279197882760556,0.2576939001770342,0,-0.563170621772605,-0.3686126305779016
-0.1573297535986533,-0.47811876964665634,0.1402838061079493,0,0.08920093793000353,0.34373969863796594
1.4697545977037223,0.07557644541492922,1.3506907980584828,1,0.23417239564169431,-0.1737855410691802
-0.6689550183147507,0.9330958683940818,-1.1798996805195343,1,-1.288027910331059,-0.8623793584221572
1.6487380894096832,0.21693398424038313,1.400639565453401,0,1.3939440573352206,-0.29611387353319446
-0.06457275910252279,1.131063252107352,-0.7630881893728714,1,-0.925599266051832,-1.0046261687184346
-0.5644555670441965,-2.501099987984199,1.4229986569250097,0,-1.288027910331059,2.931475904795603
0.7133806884255011,0.027040684642677098,0.6501285937330725,1,-0.055770519781687254,-0.13090969647441905
-0.47607018242309496,0.352205729197487,-0.7069371002677468,0,-1.3605136391869044,-0.40973673086805495
0.08390122355514983,0.14647233331093745,-0.04850355001028931,1,-0.8531135371959866,-0.23560578563918044
0.7113118286007254,1.17830762313743,-0.1388708440596084,1,0.8140582264884575,-1.0377367083002635
-1.0360660968384254,-1.0624877601839953,-0.4256833770590298,0,1.104001141911839,0.9653599467388282
-1.3598679970831016,-0.3343420910719608,-1.2080620716951074,0,-0.3457134352050688,0.2031548789003276
1.194703063464772,-0.3850921407591895,1.4853130893699904,0,-1.6504565546102858,0.2522586327009582
0.007318068339873961,1.2185317208317337,-0.7486464632703558,1,0.9590296842001482,-1.0656796739309604
1.0062413950370972,-0.054337811595861145,1.0045599054682532,0,0.5966010399209213,-0.05799199788034414
-0.952537166587407,0.39085200039632023,-1.172689636106207,0,-0.9980849949076773,-0.44159872834269986
-1.6052464488991265,1.1373340121928537,-2.061836256312747,1,1.3939440573352206,-1.0090391482050596
-0.03280891804044218,0.027770821338013722,-0.0833623966981334,1,-0.6356563506284504,-0.13155805813427013
-0.4106083556525639,-1.8357131740768406,0.9641698601047229,0,-1.4329993680427497,1.9332088755412309
-1.4505779341155067,-0.9262500571998161,-0.9853511024599628,0,-0.3457134352050688,0.8127836695253867
0.3056725362713701,-0.7706030438647125,0.8717345693954933,0,0.3066581244975397,0.6443374820921953
1.570673096353437,1.6872875844484048,0.24002723404906978,1,-0.41819916406091423,-1.3753336376421639
0.11723446068182163,-0.7560367085333208,0.6511559908944012,0,-0.41819916406091423,0.6288834468196801
1.2856571058109691,1.5621284060800933,0.09392096792235907,1,1.0315154130559936,-1.2954396391486678
-0.9920871772097741,-0.9088266146291878,-0.47661791616079235,0,-0.7081420794842958,0.7936214212970407
-0.381402006099978,0.5221670675688348,-0.7137906064288666,0,-0.20074197749337805,-0.5479283351466514
0.7164860357196194,1.221897510146306,-0.16083912068873848,1,0.3066581244975397,-1.0680075930351978
-0.9071926072856175,1.6036573159570118,-1.6649637387976761,1,-0.8531135371959866,-1.3221665170602785
0.27902595979806916,-0.16512103628774327,0.3625731741088849,0,0.08920093793000353,0.043394585360116006
